mol_id,status,HOMO_eV,LUMO_eV,HOMO_LUMO_gap_eV,error,split
MOL_05625,success,-9.43784618,-8.05241146,1.38543472,,train
MOL_27456,success,-9.0622216,-8.43611364,0.62610797,,train
MOL_47889,success,-9.03195243,-8.46513851,0.56681392,,train
MOL_21500,success,-9.3163328,-8.13477857,1.18155423,,train
MOL_03772,success,-9.244043,-8.2942453,0.9497977,,train
MOL_28858,success,-9.37861059,-8.11417656,1.26443403,,train
MOL_18580,success,-8.88198532,-8.68785587,0.19412945,,train
MOL_08661,success,-9.02367471,-8.57542281,0.4482519,,train
MOL_77121,success,-9.34083218,-8.09957156,1.24126063,,train
MOL_80948,success,-9.21739847,-8.22292475,0.99447372,,train
MOL_00745,success,-9.40693585,-8.0807423,1.32619355,,train
MOL_32635,success,-9.45714003,-8.09073285,1.36640718,,train
MOL_45525,success,-8.81359995,-8.69965459,0.11394536,,train
MOL_59978,success,-8.76409952,-8.76217319,0.00192632,,train
MOL_67968,success,-8.86124469,-8.60187148,0.25937321,,train
MOL_59795,success,-9.15934401,-8.29429903,0.86504498,,train
MOL_39907,success,-9.2970213,-8.20115904,1.09586226,,train
MOL_85569,success,-9.26792447,-8.18676143,1.08116303,,train
MOL_03127,success,-8.99662361,-8.52910461,0.467519,,train
MOL_26621,success,-8.87366779,-8.64196764,0.23170016,,train
MOL_02548,success,-9.39566612,-8.12966401,1.26600211,,train
MOL_78248,success,-9.23122223,-8.26002147,0.97120076,,train
MOL_42725,success,-9.15681556,-8.37094425,0.78587132,,train
MOL_85002,success,-9.11401085,-8.37753164,0.73647921,,train
MOL_77650,success,-9.18735592,-8.34327466,0.84408125,,train
MOL_22071,success,-8.83011677,-8.71985019,0.11026658,,train
MOL_32076,success,-9.37718908,-8.11480382,1.26238527,,train
MOL_89127,success,-9.38239481,-8.14515366,1.23724116,,train
MOL_74748,success,-8.8988118,-8.62046778,0.27834402,,train
MOL_57825,success,-9.4125416,-8.0492254,1.3633162,,train
MOL_60728,success,-9.05495579,-8.38720641,0.66774938,,train
MOL_43701,success,-9.05452156,-8.47069812,0.58382344,,train
MOL_74646,success,-8.76251724,-8.71850471,0.04401253,,train
MOL_74010,success,-9.26414484,-8.22418088,1.03996396,,train
MOL_75266,success,-9.42609085,-8.03541993,1.39067093,,train
MOL_63542,success,-9.28121991,-8.23668663,1.04453327,,train
MOL_31149,success,-9.06992067,-8.40938911,0.66053156,,train
MOL_77457,success,-9.47556802,-7.94206556,1.53350246,,train
MOL_64686,success,-9.40589391,-8.01915477,1.38673914,,train
MOL_52694,success,-8.98272754,-8.50676882,0.47595872,,train
MOL_69647,success,-9.18567425,-8.36158352,0.82409073,,train
MOL_83574,success,-9.38261514,-8.15268388,1.22993126,,train
MOL_06919,success,-9.34904215,-8.12241278,1.22662937,,train
MOL_29138,success,-9.24622572,-8.27885361,0.96737211,,train
MOL_11150,success,-9.39616737,-8.07889354,1.31727383,,train
MOL_21782,success,-9.18101772,-8.28633669,0.89468103,,train
MOL_87090,success,-9.43626306,-8.04564735,1.39061571,,train
MOL_73210,success,-9.21088479,-8.30536034,0.90552445,,train
MOL_91596,success,-8.98096269,-8.52024365,0.46071904,,train
MOL_03576,success,-9.14254727,-8.3610102,0.78153707,,train
MOL_12076,success,-9.23110765,-8.25612407,0.97498358,,train
MOL_58255,success,-8.74675335,-8.67256706,0.07418628,,train
MOL_13425,success,-9.2904858,-8.23559001,1.05489578,,train
MOL_63883,success,-9.22805344,-8.30138221,0.92667123,,train
MOL_01628,success,-8.96339669,-8.60350289,0.3598938,,train
MOL_65289,success,-8.86177957,-8.61694989,0.24482968,,train
MOL_16336,success,-9.42751633,-8.10640758,1.32110875,,train
MOL_51653,success,-9.09249621,-8.38166737,0.71082883,,train
MOL_65229,success,-9.20941431,-8.29364552,0.91576879,,train
MOL_55085,success,-9.05812554,-8.35616597,0.70195957,,train
MOL_37792,success,-8.87515719,-8.66474754,0.21040966,,train
MOL_00042,success,-9.5190982,-7.95224285,1.56685535,,train
MOL_99560,success,-9.19232841,-8.30469385,0.88763455,,train
MOL_42931,success,-9.29507407,-8.19069337,1.1043807,,train
MOL_48847,success,-9.05524752,-8.47941564,0.57583188,,train
MOL_55433,success,-9.2603023,-8.25278698,1.00751532,,train
MOL_29736,success,-9.18065026,-8.37283984,0.80781042,,train
MOL_92361,success,-9.24180817,-8.26654575,0.97526241,,train
MOL_89832,success,-9.34909532,-8.14172981,1.20736551,,train
MOL_67066,success,-8.85867427,-8.7071006,0.15157367,,train
MOL_32741,success,-9.17874722,-8.3457776,0.83296962,,train
MOL_92129,success,-8.81669392,-8.70511643,0.11157749,,train
MOL_34017,success,-8.79739699,-8.72596665,0.07143034,,train
MOL_28457,success,-9.30665968,-8.10756764,1.19909204,,train
MOL_29498,success,-9.28012387,-8.21666083,1.06346304,,train
MOL_60614,success,-8.94246427,-8.59664288,0.34582138,,train
MOL_59991,success,-9.28375618,-8.28723829,0.9965179,,train
MOL_27871,success,-9.40887473,-8.0777929,1.33108183,,train
MOL_41676,success,-9.2045734,-8.28624284,0.91833056,,train
MOL_08728,success,-9.0609761,-8.44070263,0.62027347,,train
MOL_25807,success,-9.25635961,-8.21727856,1.03908105,,train
MOL_34969,success,-9.34757661,-8.13893585,1.20864076,,train
MOL_53812,success,-8.91623094,-8.52122249,0.39500845,,train
MOL_62528,success,-9.01576839,-8.45957326,0.55619512,,train
MOL_82242,success,-9.20074361,-8.37272687,0.82801674,,train
MOL_97578,success,-9.20890889,-8.28794345,0.92096544,,train
MOL_17564,success,-9.06278208,-8.38887745,0.67390464,,train
MOL_94999,success,-9.35605457,-8.07074898,1.28530559,,train
MOL_69564,success,-9.37704231,-8.0196504,1.3573919,,train
MOL_08762,success,-9.29630167,-8.18755959,1.10874208,,train
MOL_00506,success,-9.0129961,-8.50840482,0.50459128,,train
MOL_80155,success,-9.06629843,-8.40856269,0.65773574,,train
MOL_00612,success,-9.12210015,-8.38255308,0.73954707,,train
MOL_48786,success,-8.8178482,-8.68759295,0.13025524,,train
MOL_67490,success,-9.46057443,-7.97807911,1.48249532,,train
MOL_91025,success,-9.17561629,-8.28143316,0.89418313,,train
MOL_39734,success,-9.17625784,-8.34075071,0.83550713,,train
MOL_42826,success,-9.10276472,-8.385868,0.71689672,,train
MOL_05577,success,-9.6058364,-7.82924367,1.77659273,,train
MOL_34036,success,-9.52002899,-7.93261184,1.58741715,,train
MOL_27997,success,-8.87913362,-8.62088695,0.25824666,,train
MOL_24590,success,-8.94277104,-8.54149649,0.40127455,,train
MOL_90925,success,-9.44753192,-7.9981181,1.44941382,,train
MOL_83602,success,-8.7796663,-8.65903339,0.12063291,,train
MOL_62487,success,-9.06721744,-8.46038836,0.60682909,,train
MOL_87911,success,-8.95112821,-8.51659553,0.43453269,,train
MOL_64293,success,-9.0192467,-8.45974163,0.55950507,,train
MOL_56744,success,-8.90880421,-8.61194914,0.29685507,,train
MOL_96504,success,-9.06984563,-8.42859726,0.64124838,,train
MOL_74223,success,-9.04924865,-8.4708792,0.57836945,,train
MOL_31099,success,-9.36654077,-8.09590407,1.2706367,,train
MOL_42274,success,-8.96087452,-8.54166569,0.41920884,,train
MOL_14992,success,-9.11262644,-8.38540423,0.72722221,,train
MOL_30453,success,-9.38048334,-7.98677201,1.39371133,,train
MOL_22509,success,-9.11517968,-8.40591847,0.70926121,,train
MOL_05987,success,-8.99473866,-8.44542119,0.54931747,,train
MOL_52003,success,-9.04458734,-8.34897902,0.69560832,,train
MOL_34558,success,-9.14611799,-8.28949809,0.8566199,,train
MOL_06379,success,-8.97282866,-8.62109908,0.35172958,,train
MOL_54751,success,-9.02017771,-8.41383502,0.6063427,,train
MOL_75614,success,-8.90472192,-8.60540854,0.29931338,,train
MOL_12071,success,-9.2622082,-8.18288277,1.07932543,,train
MOL_52084,success,-9.01486221,-8.52429606,0.49056615,,train
MOL_82050,success,-9.16311039,-8.27821225,0.88489814,,train
MOL_98408,success,-9.12535077,-8.37812384,0.74722693,,train
MOL_94875,success,-9.09723672,-8.36752092,0.72971579,,train
MOL_02627,success,-8.94898207,-8.6632228,0.28575927,,train
MOL_25246,success,-9.13012982,-8.38777927,0.74235055,,train
MOL_50271,success,-9.2007014,-8.31595421,0.88474719,,train
MOL_43960,success,-9.24667536,-8.21352391,1.03315145,,train
MOL_33936,success,-9.02827368,-8.54205601,0.48621768,,train
MOL_31711,success,-9.04081058,-8.46778454,0.57302604,,train
MOL_36976,success,-8.94421837,-8.5315307,0.41268767,,train
MOL_29174,success,-9.298969,-8.21248596,1.08648303,,train
MOL_06613,success,-9.23921707,-8.2173002,1.02191687,,train
MOL_24381,success,-9.34338291,-8.13566562,1.20771729,,train
MOL_40813,success,-9.1962184,-8.34690125,0.84931715,,train
MOL_54345,success,-8.86484674,-8.64947977,0.21536697,,train
MOL_70057,success,-9.21093122,-8.26114422,0.949787,,train
MOL_06225,success,-9.05850558,-8.48341784,0.57508774,,train
MOL_39195,success,-8.97377666,-8.5615696,0.41220706,,train
MOL_95914,success,-9.24498942,-8.22951081,1.01547861,,train
MOL_83680,success,-9.31564602,-8.15233953,1.16330648,,train
MOL_55135,success,-9.31976012,-8.12097364,1.19878648,,train
MOL_26410,success,-8.88041895,-8.66819213,0.21222681,,train
MOL_79975,success,-9.20516703,-8.3187252,0.88644183,,train
MOL_42591,success,-9.48527984,-7.99947808,1.48580176,,train
MOL_94874,success,-9.26215625,-8.23100224,1.03115401,,train
MOL_69635,success,-8.89538784,-8.59108594,0.30430189,,train
MOL_85868,success,-9.35317493,-8.08614418,1.26703075,,train
MOL_93154,success,-8.82136473,-8.7135353,0.10782943,,train
MOL_20660,success,-9.51497357,-7.93214248,1.58283109,,train
MOL_61289,success,-9.0808606,-8.43629931,0.64456129,,train
MOL_69466,success,-8.860012,-8.67286095,0.18715104,,train
MOL_92854,success,-9.38297232,-8.09121019,1.29176213,,train
MOL_54163,success,-8.84202594,-8.68248056,0.15954538,,train
MOL_96834,success,-9.12765606,-8.33563224,0.79202382,,train
MOL_24259,success,-9.15871099,-8.34005396,0.81865703,,train
MOL_85100,success,-9.38184008,-8.11841178,1.2634283,,train
MOL_62889,success,-9.02868489,-8.45761973,0.57106516,,train
MOL_70893,success,-9.47514223,-8.00995065,1.46519158,,train
MOL_78924,success,-8.76660428,-8.72112611,0.04547816,,train
MOL_27143,success,-8.7869626,-8.74324556,0.04371705,,train
MOL_38034,success,-9.35084869,-8.15236308,1.19848561,,train
MOL_31554,success,-9.28111508,-8.26415296,1.01696212,,train
MOL_74467,success,-8.81126426,-8.64725702,0.16400724,,train
MOL_66039,success,-9.2757666,-8.17996125,1.09580535,,train
MOL_98966,success,-9.45620668,-7.97033688,1.48586981,,train
MOL_04134,success,-9.18641653,-8.34166192,0.84475461,,train
MOL_42295,success,-9.29251468,-8.21906886,1.07344582,,train
MOL_05281,success,-9.39394094,-8.08697215,1.3069688,,train
MOL_62435,success,-9.15325509,-8.32031219,0.8329429,,train
MOL_16069,success,-9.08967594,-8.4407154,0.64896054,,train
MOL_04260,success,-8.94302661,-8.59653399,0.34649262,,train
MOL_18470,success,-9.37053788,-8.1160532,1.25448467,,train
MOL_11353,success,-9.1904144,-8.309515,0.8808994,,train
MOL_84124,success,-9.14639116,-8.34258242,0.80380874,,train
MOL_22792,success,-8.777387,-8.7753937,0.0019933,,train
MOL_46474,success,-9.17516353,-8.27198195,0.90318158,,train
MOL_93485,success,-9.23604076,-8.24750949,0.98853127,,train
MOL_61701,success,-9.24000055,-8.25846664,0.98153391,,train
MOL_48453,success,-9.04150681,-8.46793897,0.57356784,,train
MOL_17063,success,-9.04178299,-8.51309736,0.52868563,,train
MOL_29853,success,-8.80625846,-8.60847481,0.19778365,,train
MOL_32534,success,-9.02388712,-8.50738351,0.51650361,,train
MOL_53118,success,-9.26765339,-8.2775662,0.99008719,,train
MOL_19509,success,-9.0907217,-8.38368414,0.70703757,,train
MOL_47744,success,-9.33450854,-8.15423614,1.18027239,,train
MOL_33469,success,-9.1434547,-8.40689418,0.73656052,,train
MOL_60223,success,-9.45424984,-8.01472364,1.43952621,,train
MOL_32300,success,-9.03488449,-8.50477334,0.53011116,,train
MOL_37958,success,-9.01279613,-8.55567414,0.45712198,,train
MOL_83711,success,-9.19024,-8.29947772,0.89076228,,train
MOL_82097,success,-8.98887953,-8.53564262,0.45323691,,train
MOL_90778,success,-9.31577628,-8.15581333,1.15996295,,train
MOL_83824,success,-9.36317273,-8.12203891,1.24113382,,train
MOL_09398,success,-9.11918412,-8.3886415,0.73054262,,train
MOL_48935,success,-9.39343746,-8.06139801,1.33203945,,train
MOL_36200,success,-9.09279844,-8.45027438,0.64252406,,train
MOL_51367,success,-9.27507393,-8.2413499,1.03372403,,train
MOL_12443,success,-8.81610806,-8.72932747,0.08678059,,train
MOL_56108,success,-9.1210535,-8.38006666,0.74098683,,train
MOL_85355,success,-9.01942612,-8.48789723,0.53152889,,train
MOL_35814,success,-9.42220292,-8.01615778,1.40604515,,train
MOL_33938,success,-9.32474424,-8.13699831,1.18774593,,train
MOL_28429,success,-8.95095252,-8.6242005,0.32675202,,train
MOL_76241,success,-9.24970218,-8.29769738,0.95200479,,train
MOL_99742,success,-9.23390323,-8.20639579,1.02750744,,train
MOL_92660,success,-9.4620425,-7.98976035,1.47228215,,train
MOL_67110,success,-9.09056169,-8.40736509,0.6831966,,train
MOL_56957,success,-9.09663339,-8.38828982,0.70834357,,train
MOL_02589,success,-9.39009241,-8.11447168,1.27562073,,train
MOL_81369,success,-9.4268428,-7.94390868,1.48293412,,train
MOL_84274,success,-8.94691671,-8.63694676,0.30996995,,train
MOL_07852,success,-8.89832405,-8.53058529,0.36773876,,train
MOL_34765,success,-8.98876417,-8.53388427,0.4548799,,train
MOL_52379,success,-9.08511514,-8.43023169,0.65488344,,train
MOL_88630,success,-9.00851172,-8.47182454,0.53668718,,train
MOL_53630,success,-9.20505155,-8.29129275,0.9137588,,train
MOL_62646,success,-8.88124523,-8.57608207,0.30516315,,train
MOL_52642,success,-9.27985675,-8.20407619,1.07578056,,train
MOL_55906,success,-9.32729714,-8.13009363,1.19720351,,train
MOL_45169,success,-8.91362658,-8.60340446,0.31022212,,train
MOL_47487,success,-9.38015553,-8.11028649,1.26986904,,train
MOL_43773,success,-9.28442467,-8.1901996,1.09422507,,train
MOL_45778,success,-9.36242418,-8.10884104,1.25358313,,train
MOL_28353,success,-9.0646695,-8.40730094,0.65736856,,train
MOL_97440,success,-8.88096235,-8.62943718,0.25152517,,train
MOL_51878,success,-9.05503725,-8.46688846,0.5881488,,train
MOL_71008,success,-9.31417318,-8.16967311,1.14450007,,train
MOL_38052,success,-8.82658286,-8.6987101,0.12787276,,train
MOL_55385,success,-9.09927923,-8.43150629,0.66777294,,train
MOL_54316,success,-9.36830708,-8.170938,1.19736908,,train
MOL_00948,success,-9.50211522,-7.94856849,1.55354673,,train
MOL_15494,success,-9.18714827,-8.29411274,0.89303553,,train
MOL_22393,success,-8.80227612,-8.70771652,0.09455959,,train
MOL_78386,success,-9.33160714,-8.17017817,1.16142897,,train
MOL_13643,success,-9.06409284,-8.39104327,0.67304958,,train
MOL_06011,success,-9.38458757,-8.07329367,1.3112939,,train
MOL_01292,success,-9.26184988,-8.25220337,1.00964651,,train
MOL_70813,success,-9.30426411,-8.16356232,1.14070179,,train
MOL_95438,success,-9.14793772,-8.3669685,0.78096922,,train
MOL_48720,success,-9.23663598,-8.22505819,1.01157779,,train
MOL_03680,success,-9.3814953,-8.12356312,1.25793218,,train
MOL_73497,success,-9.49382329,-7.872984,1.62083928,,train
MOL_60364,success,-9.02443712,-8.52765535,0.49678176,,train
MOL_04718,success,-8.96981152,-8.58299737,0.38681415,,train
MOL_03904,success,-9.05828743,-8.40577425,0.65251318,,train
MOL_93428,success,-9.50583046,-7.8689231,1.63690736,,train
MOL_92789,success,-9.1159939,-8.40797237,0.70802153,,train
MOL_91125,success,-8.99685637,-8.50587518,0.4909812,,train
MOL_62410,success,-8.87139569,-8.61486581,0.25652988,,train
MOL_21302,success,-9.33717165,-8.08458776,1.25258389,,train
MOL_16080,success,-9.34227152,-8.1936295,1.14864203,,train
MOL_80260,success,-9.46689548,-7.99616092,1.47073456,,train
MOL_47742,success,-9.33244385,-8.15763834,1.17480551,,train
MOL_62797,success,-9.30090947,-8.15557627,1.1453332,,train
MOL_81469,success,-8.97937178,-8.55696945,0.42240232,,train
MOL_51151,success,-9.01717283,-8.52280683,0.494366,,train
MOL_53781,success,-9.21417751,-8.28324551,0.930932,,train
MOL_13715,success,-9.10433869,-8.38981422,0.71452447,,train
MOL_59288,success,-9.14705378,-8.40967612,0.73737767,,train
MOL_74398,success,-9.20571033,-8.28092758,0.92478275,,train
MOL_06230,success,-9.08681403,-8.39265171,0.69416232,,train
MOL_05372,success,-9.35404539,-8.02532392,1.32872147,,train
MOL_86413,success,-9.21296379,-8.33466357,0.87830022,,train
MOL_49751,success,-8.92037293,-8.5785179,0.34185504,,train
MOL_13545,success,-9.01625383,-8.56844174,0.44781209,,train
MOL_69396,success,-9.40643201,-8.08130838,1.32512363,,train
MOL_79918,success,-9.35894523,-8.07055331,1.28839191,,train
MOL_92708,success,-9.06416602,-8.4525472,0.61161882,,train
MOL_08616,success,-9.26021385,-8.22336694,1.03684691,,train
MOL_13166,success,-9.24436723,-8.20328078,1.04108644,,train
MOL_32134,success,-8.83151137,-8.66103806,0.1704733,,train
MOL_97574,success,-9.12796046,-8.41895415,0.70900631,,train
MOL_28249,success,-9.22040947,-8.2537241,0.96668538,,train
MOL_69357,success,-8.99310938,-8.46719229,0.52591709,,train
MOL_45238,success,-9.07412366,-8.42638783,0.64773583,,train
MOL_92563,success,-9.34376467,-8.17342237,1.17034231,,train
MOL_70607,success,-9.20138647,-8.28970826,0.91167821,,train
MOL_98535,success,-8.859517,-8.67066381,0.18885319,,train
MOL_49357,success,-9.29357296,-8.05039489,1.24317807,,train
MOL_01814,success,-9.24197991,-8.22583073,1.01614918,,train
MOL_63794,success,-8.81626167,-8.68332633,0.13293534,,train
MOL_66999,success,-9.22552951,-8.23989364,0.98563587,,train
MOL_95127,success,-9.12359632,-8.37265733,0.750939,,train
MOL_25777,success,-9.54602305,-7.82130535,1.7247177,,train
MOL_31462,success,-9.01903429,-8.50941818,0.50961611,,train
MOL_28504,success,-9.19616885,-8.31723791,0.87893094,,train
MOL_22668,success,-8.80082561,-8.71363181,0.0871938,,train
MOL_18642,success,-8.76161893,-8.69819811,0.06342082,,train
MOL_93497,success,-9.45256393,-7.9970185,1.45554543,,train
MOL_21693,success,-8.94179343,-8.53348849,0.40830494,,train
MOL_80860,success,-9.12173444,-8.38441593,0.73731852,,train
MOL_43114,success,-9.06390223,-8.42027283,0.64362941,,train
MOL_14066,success,-8.89498145,-8.60330491,0.29167654,,train
MOL_63489,success,-9.43232653,-8.04030259,1.39202394,,train
MOL_53882,success,-9.44461445,-8.01722541,1.42738904,,train
MOL_17119,success,-9.18856463,-8.31602004,0.87254459,,train
MOL_30271,success,-9.3841635,-8.06808881,1.31607469,,train
MOL_43017,success,-8.94183672,-8.61828195,0.32355477,,train
MOL_09804,success,-8.9905628,-8.54765633,0.44290647,,train
MOL_19781,success,-8.9595589,-8.52704717,0.43251172,,train
MOL_18400,success,-9.32136874,-8.16560156,1.15576719,,train
MOL_03364,success,-8.82712491,-8.69659331,0.1305316,,train
MOL_28762,success,-9.23940983,-8.29430577,0.94510406,,train
MOL_72425,success,-9.04593833,-8.473527,0.57241133,,train
MOL_10205,success,-9.41660639,-8.05502044,1.36158594,,train
MOL_36426,success,-9.24983921,-8.29625876,0.95358045,,train
MOL_99502,success,-9.32585545,-8.20167134,1.12418411,,train
MOL_53691,success,-8.99883108,-8.53752281,0.46130828,,train
MOL_51779,success,-9.11262249,-8.46114546,0.65147704,,train
MOL_47905,success,-9.345391,-8.12932831,1.21606269,,train
MOL_86615,success,-8.77143812,-8.71886721,0.05257091,,train
MOL_48564,success,-8.80999887,-8.71140127,0.0985976,,train
MOL_18927,success,-9.20624657,-8.26630671,0.93993986,,train
MOL_84222,success,-8.82366718,-8.72395175,0.09971544,,train
MOL_49206,success,-9.15451909,-8.30450534,0.85001376,,train
MOL_40506,success,-9.24046203,-8.25801074,0.98245129,,train
